date,day_name,day_of_week,is_weekend,month,week_of_year,weather,event_flag,event_name,menu_id,menu_name,unit_price,qty_sold,gross_sales
03/03/2026,Selasa,2,0,3,10,Berawan,0,,kopi_susu,Kopi Susu,16000,47,752000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,es_teh_manis,Es Teh Manis,8000,66,528000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,sate_ayam,Sate Ayam,25000,20,500000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,bakso_sapi,Bakso Sapi,15000,34,510000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,soto_ayam,Soto Ayam,18000,32,576000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,es_jeruk,Es Jeruk,10000,51,510000
03/03/2026,Selasa,2,0,3,10,Berawan,0,,gorengan,Gorengan,2000,123,246000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,ayam_geprek,Ayam Geprek,18000,39,702000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,nasi_goreng,Nasi Goreng,22000,38,836000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,kopi_susu,Kopi Susu,16000,45,720000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,es_teh_manis,Es Teh Manis,8000,56,448000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,sate_ayam,Sate Ayam,25000,21,525000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,bakso_sapi,Bakso Sapi,15000,34,510000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,soto_ayam,Soto Ayam,18000,32,576000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,es_jeruk,Es Jeruk,10000,54,540000
03/04/2026,Rabu,3,0,3,10,Berawan,0,,gorengan,Gorengan,2000,115,230000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,ayam_geprek,Ayam Geprek,18000,37,666000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,nasi_goreng,Nasi Goreng,22000,33,726000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,kopi_susu,Kopi Susu,16000,34,544000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,es_teh_manis,Es Teh Manis,8000,52,416000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,sate_ayam,Sate Ayam,25000,19,475000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,bakso_sapi,Bakso Sapi,15000,40,600000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,soto_ayam,Soto Ayam,18000,35,630000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,es_jeruk,Es Jeruk,10000,37,370000
03/05/2026,Kamis,4,0,3,10,Hujan,0,,gorengan,Gorengan,2000,149,298000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,50,900000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,40,880000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,45,720000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,57,456000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,35,525000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,21,525000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,50,750000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,39,702000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,43,430000
03/06/2026,Jumat,5,0,3,10,Hujan,1,Promo Jumat Berkah,gorengan,Gorengan,2000,143,286000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,ayam_geprek,Ayam Geprek,18000,48,864000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,nasi_goreng,Nasi Goreng,22000,44,968000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,kopi_susu,Kopi Susu,16000,58,928000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,es_teh_manis,Es Teh Manis,8000,66,528000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,38,570000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,sate_ayam,Sate Ayam,25000,22,550000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,bakso_sapi,Bakso Sapi,15000,45,675000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,soto_ayam,Soto Ayam,18000,38,684000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,es_jeruk,Es Jeruk,10000,60,600000
03/07/2026,Sabtu,6,1,3,10,Berawan,0,,gorengan,Gorengan,2000,150,300000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,ayam_geprek,Ayam Geprek,18000,48,864000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,nasi_goreng,Nasi Goreng,22000,45,990000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,kopi_susu,Kopi Susu,16000,54,864000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,es_teh_manis,Es Teh Manis,8000,80,640000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,36,540000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,sate_ayam,Sate Ayam,25000,26,650000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,bakso_sapi,Bakso Sapi,15000,41,615000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,soto_ayam,Soto Ayam,18000,34,612000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,es_jeruk,Es Jeruk,10000,72,720000
03/08/2026,Minggu,7,1,3,10,Cerah,0,,gorengan,Gorengan,2000,153,306000
03/09/2026,Senin,1,0,3,11,Cerah,0,,ayam_geprek,Ayam Geprek,18000,38,684000
03/09/2026,Senin,1,0,3,11,Cerah,0,,nasi_goreng,Nasi Goreng,22000,32,704000
03/09/2026,Senin,1,0,3,11,Cerah,0,,kopi_susu,Kopi Susu,16000,44,704000
03/09/2026,Senin,1,0,3,11,Cerah,0,,es_teh_manis,Es Teh Manis,8000,68,544000
03/09/2026,Senin,1,0,3,11,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/09/2026,Senin,1,0,3,11,Cerah,0,,sate_ayam,Sate Ayam,25000,21,525000
03/09/2026,Senin,1,0,3,11,Cerah,0,,bakso_sapi,Bakso Sapi,15000,36,540000
03/09/2026,Senin,1,0,3,11,Cerah,0,,soto_ayam,Soto Ayam,18000,29,522000
03/09/2026,Senin,1,0,3,11,Cerah,0,,es_jeruk,Es Jeruk,10000,61,610000
03/09/2026,Senin,1,0,3,11,Cerah,0,,gorengan,Gorengan,2000,119,238000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,kopi_susu,Kopi Susu,16000,37,592000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,es_teh_manis,Es Teh Manis,8000,46,368000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,sate_ayam,Sate Ayam,25000,18,450000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,soto_ayam,Soto Ayam,18000,37,666000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,es_jeruk,Es Jeruk,10000,38,380000
03/10/2026,Selasa,2,0,3,11,Hujan,0,,gorengan,Gorengan,2000,147,294000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,ayam_geprek,Ayam Geprek,18000,41,738000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,nasi_goreng,Nasi Goreng,22000,36,792000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,kopi_susu,Kopi Susu,16000,45,720000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,es_teh_manis,Es Teh Manis,8000,66,528000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,sate_ayam,Sate Ayam,25000,18,450000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,bakso_sapi,Bakso Sapi,15000,34,510000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,soto_ayam,Soto Ayam,18000,31,558000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,es_jeruk,Es Jeruk,10000,63,630000
03/11/2026,Rabu,3,0,3,11,Cerah,0,,gorengan,Gorengan,2000,129,258000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,ayam_geprek,Ayam Geprek,18000,42,756000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,nasi_goreng,Nasi Goreng,22000,36,792000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,kopi_susu,Kopi Susu,16000,43,688000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,es_teh_manis,Es Teh Manis,8000,65,520000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,sate_ayam,Sate Ayam,25000,20,500000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,bakso_sapi,Bakso Sapi,15000,32,480000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,soto_ayam,Soto Ayam,18000,30,540000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,es_jeruk,Es Jeruk,10000,50,500000
03/12/2026,Kamis,4,0,3,11,Berawan,0,,gorengan,Gorengan,2000,129,258000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,ayam_geprek,Ayam Geprek,18000,44,792000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,kopi_susu,Kopi Susu,16000,44,704000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,es_teh_manis,Es Teh Manis,8000,55,440000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,sate_ayam,Sate Ayam,25000,22,550000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,bakso_sapi,Bakso Sapi,15000,33,495000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,soto_ayam,Soto Ayam,18000,32,576000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,es_jeruk,Es Jeruk,10000,48,480000
03/13/2026,Jumat,5,0,3,11,Berawan,0,,gorengan,Gorengan,2000,130,260000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,ayam_geprek,Ayam Geprek,18000,51,918000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,nasi_goreng,Nasi Goreng,22000,38,836000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,kopi_susu,Kopi Susu,16000,59,944000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,es_teh_manis,Es Teh Manis,8000,75,600000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,35,525000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,sate_ayam,Sate Ayam,25000,26,650000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,bakso_sapi,Bakso Sapi,15000,40,600000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,soto_ayam,Soto Ayam,18000,39,702000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,es_jeruk,Es Jeruk,10000,55,550000
03/14/2026,Sabtu,6,1,3,11,Berawan,0,,gorengan,Gorengan,2000,150,300000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,ayam_geprek,Ayam Geprek,18000,44,792000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,nasi_goreng,Nasi Goreng,22000,40,880000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,kopi_susu,Kopi Susu,16000,49,784000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,es_teh_manis,Es Teh Manis,8000,72,576000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,35,525000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,sate_ayam,Sate Ayam,25000,24,600000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,bakso_sapi,Bakso Sapi,15000,40,600000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,soto_ayam,Soto Ayam,18000,35,630000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,es_jeruk,Es Jeruk,10000,63,630000
03/15/2026,Minggu,7,1,3,11,Berawan,0,,gorengan,Gorengan,2000,131,262000
03/16/2026,Senin,1,0,3,12,Hujan,0,,ayam_geprek,Ayam Geprek,18000,43,774000
03/16/2026,Senin,1,0,3,12,Hujan,0,,nasi_goreng,Nasi Goreng,22000,36,792000
03/16/2026,Senin,1,0,3,12,Hujan,0,,kopi_susu,Kopi Susu,16000,37,592000
03/16/2026,Senin,1,0,3,12,Hujan,0,,es_teh_manis,Es Teh Manis,8000,52,416000
03/16/2026,Senin,1,0,3,12,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
03/16/2026,Senin,1,0,3,12,Hujan,0,,sate_ayam,Sate Ayam,25000,18,450000
03/16/2026,Senin,1,0,3,12,Hujan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
03/16/2026,Senin,1,0,3,12,Hujan,0,,soto_ayam,Soto Ayam,18000,37,666000
03/16/2026,Senin,1,0,3,12,Hujan,0,,es_jeruk,Es Jeruk,10000,36,360000
03/16/2026,Senin,1,0,3,12,Hujan,0,,gorengan,Gorengan,2000,140,280000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,ayam_geprek,Ayam Geprek,18000,43,774000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,kopi_susu,Kopi Susu,16000,33,528000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,es_teh_manis,Es Teh Manis,8000,51,408000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,sate_ayam,Sate Ayam,25000,18,450000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,bakso_sapi,Bakso Sapi,15000,37,555000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,soto_ayam,Soto Ayam,18000,37,666000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,es_jeruk,Es Jeruk,10000,41,410000
03/17/2026,Selasa,2,0,3,12,Hujan,0,,gorengan,Gorengan,2000,147,294000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,kopi_susu,Kopi Susu,16000,35,560000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,es_teh_manis,Es Teh Manis,8000,46,368000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,30,450000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,sate_ayam,Sate Ayam,25000,21,525000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,bakso_sapi,Bakso Sapi,15000,41,615000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,soto_ayam,Soto Ayam,18000,37,666000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,es_jeruk,Es Jeruk,10000,40,400000
03/18/2026,Rabu,3,0,3,12,Hujan,0,,gorengan,Gorengan,2000,141,282000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,nasi_goreng,Nasi Goreng,22000,36,792000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,kopi_susu,Kopi Susu,16000,43,688000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,es_teh_manis,Es Teh Manis,8000,60,480000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,sate_ayam,Sate Ayam,25000,20,500000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,bakso_sapi,Bakso Sapi,15000,35,525000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,soto_ayam,Soto Ayam,18000,31,558000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,es_jeruk,Es Jeruk,10000,55,550000
03/19/2026,Kamis,4,0,3,12,Berawan,0,,gorengan,Gorengan,2000,122,244000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,47,846000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,37,814000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,49,784000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,67,536000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,34,510000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,21,525000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,37,555000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,33,594000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,63,630000
03/20/2026,Jumat,5,0,3,12,Berawan,1,Promo Jumat Berkah,gorengan,Gorengan,2000,133,266000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,ayam_geprek,Ayam Geprek,18000,45,810000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,nasi_goreng,Nasi Goreng,22000,43,946000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,kopi_susu,Kopi Susu,16000,52,832000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,es_teh_manis,Es Teh Manis,8000,68,544000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,36,540000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,sate_ayam,Sate Ayam,25000,22,550000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,soto_ayam,Soto Ayam,18000,34,612000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,es_jeruk,Es Jeruk,10000,54,540000
03/21/2026,Sabtu,6,1,3,12,Berawan,0,,gorengan,Gorengan,2000,133,266000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,ayam_geprek,Ayam Geprek,18000,51,918000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,nasi_goreng,Nasi Goreng,22000,43,946000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,kopi_susu,Kopi Susu,16000,54,864000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,es_teh_manis,Es Teh Manis,8000,79,632000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,39,585000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,sate_ayam,Sate Ayam,25000,24,600000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,bakso_sapi,Bakso Sapi,15000,39,585000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,soto_ayam,Soto Ayam,18000,37,666000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,es_jeruk,Es Jeruk,10000,64,640000
03/22/2026,Minggu,7,1,3,12,Cerah,0,,gorengan,Gorengan,2000,140,280000
03/23/2026,Senin,1,0,3,13,Berawan,0,,ayam_geprek,Ayam Geprek,18000,43,774000
03/23/2026,Senin,1,0,3,13,Berawan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
03/23/2026,Senin,1,0,3,13,Berawan,0,,kopi_susu,Kopi Susu,16000,47,752000
03/23/2026,Senin,1,0,3,13,Berawan,0,,es_teh_manis,Es Teh Manis,8000,66,528000
03/23/2026,Senin,1,0,3,13,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
03/23/2026,Senin,1,0,3,13,Berawan,0,,sate_ayam,Sate Ayam,25000,19,475000
03/23/2026,Senin,1,0,3,13,Berawan,0,,bakso_sapi,Bakso Sapi,15000,34,510000
03/23/2026,Senin,1,0,3,13,Berawan,0,,soto_ayam,Soto Ayam,18000,30,540000
03/23/2026,Senin,1,0,3,13,Berawan,0,,es_jeruk,Es Jeruk,10000,49,490000
03/23/2026,Senin,1,0,3,13,Berawan,0,,gorengan,Gorengan,2000,130,260000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,nasi_goreng,Nasi Goreng,22000,34,748000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,kopi_susu,Kopi Susu,16000,48,768000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,es_teh_manis,Es Teh Manis,8000,65,520000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,32,480000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,sate_ayam,Sate Ayam,25000,18,450000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,bakso_sapi,Bakso Sapi,15000,36,540000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,soto_ayam,Soto Ayam,18000,27,486000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,es_jeruk,Es Jeruk,10000,48,480000
03/24/2026,Selasa,2,0,3,13,Berawan,0,,gorengan,Gorengan,2000,109,218000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,54,972000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,42,924000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,57,912000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,77,616000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,38,570000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,24,600000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,45,675000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,41,738000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,59,590000
03/25/2026,Rabu,3,0,3,13,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,143,286000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,57,1026000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,47,1034000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,61,976000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,87,696000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,40,600000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,23,575000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,47,705000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,42,756000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,76,760000
03/26/2026,Kamis,4,0,3,13,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,168,336000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,48,864000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,49,1078000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,53,848000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,79,632000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,36,540000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,23,575000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,45,675000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,37,666000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,65,650000
03/27/2026,Jumat,5,0,3,13,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,158,316000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,58,1044000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,55,1210000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,68,1088000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,113,904000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,48,720000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,33,825000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,57,855000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,46,828000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,93,930000
03/28/2026,Sabtu,6,1,3,13,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,179,358000
